ID,assists,bonus,bps,CS,creativity,Gc,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,xG,expected_assists,expected_goal_involvements,xGc,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,added,chance_of_playing_next_round,chance_of_playing_this_round,code,event_points,form,news,news_added,news_return,news_updated,squad_number,total_points,web_name,position,team,name
629,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.603996Z,0.0,0.0,79602,0,0.0,Ankle injury - Expected back 08 Dec,2025-11-21T13:30:09.840951Z,,,,0,Bentley,GK,Wolverhampton,Daniel Bentley
630,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.606754Z,,,138001,0,0.0,,,,,,0,King,GK,Everton,Tom King
631,0,0,48,0,46.0,20,0,30.0,208.8,740,0,0,0,1,0,45.0,0,8,0.40,0.29,0.69,10.93,64,41,22,86,2025-07-20T23:14:22.609448Z,100.0,100.0,516939,2,1.7,,2025-11-01T18:00:08.787249Z,,,,16,Agbadou,DEF,Wolverhampton,Emmanuel Agbadou
632,0,0,15,0,21.8,6,0,7.6,49.4,291,0,0,0,0,0,4.0,3,4,0.07,0.05,0.12,5.09,18,11,8,26,2025-07-20T23:14:22.612041Z,50.0,50.0,87835,0,0.0,Knee injury - 50% chance of playing,2025-10-31T09:00:09.720618Z,,,,2,Doherty,DEF,Wolverhampton,Matt Doherty
633,0,2,91,1,258.2,16,0,51.9,192.0,807,0,0,0,0,0,67.0,1,8,0.20,1.17,1.37,12.67,37,40,25,62,2025-07-20T23:14:22.614652Z,100.0,100.0,490721,1,1.0,,2025-08-31T01:30:08.567399Z,,,,23,H.Bueno,DEF,Wolverhampton,Hugo Bueno López
634,0,0,5,0,12.1,7,0,8.3,28.2,258,1,0,0,0,0,43.0,2,3,0.10,0.01,0.11,3.81,10,14,5,15,2025-07-20T23:14:22.617264Z,,,501837,1,0.3,,,,,,2,Mosquera,DEF,Wolverhampton,Yerson Mosquera Valdelamar
635,0,0,20,0,40.4,9,1,20.5,60.2,331,0,0,0,0,0,103.0,0,4,0.95,0.22,1.17,4.30,11,14,7,18,2025-07-20T23:14:22.619920Z,0.0,0.0,483081,0,0.0,Groin Injury - Expected back 17 Jan,2025-10-31T09:00:09.735105Z,,,,13,R.Gomes,DEF,Wolverhampton,Rodrigo Martins Gomes
636,1,2,77,0,48.2,16,1,30.7,190.6,664,0,0,0,0,0,68.0,2,7,0.80,0.46,1.26,11.19,46,17,23,69,2025-07-20T23:14:22.622536Z,,,231480,0,0.3,,,,,,25,S.Bueno,DEF,Wolverhampton,Santiago Ignacio Bueno
637,0,0,44,0,71.0,20,0,24.6,148.0,705,0,0,0,1,0,27.0,1,9,0.04,0.19,0.23,13.09,45,31,12,57,2025-07-20T23:14:22.625202Z,100.0,100.0,510362,4,2.7,,2025-10-03T14:00:09.220271Z,,,,13,Toti,DEF,Wolverhampton,Toti Gomes
638,0,0,16,0,60.2,8,0,13.1,56.4,249,0,0,0,0,0,13.0,0,4,0.02,0.31,0.33,4.20,15,6,5,20,2025-07-20T23:14:22.627872Z,100.0,100.0,441271,0,0.0,,2025-08-23T23:00:08.490117Z,,,,5,Hoever,DEF,Wolverhampton,Ki-Jana Hoever
639,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.630496Z,0.0,0.0,560248,0,0.0,On loan to FC Alverca,2025-07-23T18:49:36.204721Z,,,,0,Meupiyou,DEF,Wolverhampton,Bastien Meupiyou Menadjou
640,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.633152Z,0.0,0.0,641221,0,0.0,has joined Porto on loan for the rest of the season.,2025-09-02T13:11:07.466362Z,,,,0,Pedro Lima,DEF,Wolverhampton,Pedro Cardoso de Lima
641,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.635773Z,,,517179,0,0.0,,,,,,0,Pond,DEF,Wolverhampton,Alfie Pond
642,0,0,54,0,35.9,8,1,14.2,53.2,390,0,0,0,0,0,56.0,0,5,0.76,0.15,0.91,7.65,8,5,5,18,2025-07-20T23:14:22.638415Z,100.0,100.0,184754,0,1.0,,2025-10-17T16:00:11.280022Z,,,,17,Hee Chan,MID,Wolverhampton,Hwang Hee-chan
643,0,1,155,0,85.7,19,0,22.9,136.8,883,0,0,0,0,0,7.0,4,10,0.04,0.29,0.33,15.85,35,72,28,135,2025-07-20T23:14:22.641042Z,100.0,100.0,509291,3,2.7,,2025-09-24T06:30:08.481734Z,,,,32,André,MID,Wolverhampton,André Trindade da Costa Neto
644,0,0,85,0,87.6,18,0,22.0,60.6,566,0,0,0,0,0,73.0,1,7,0.44,0.55,0.99,9.00,15,16,14,45,2025-07-20T23:14:22.643604Z,100.0,100.0,231057,2,1.7,,2025-10-17T16:00:11.298468Z,,,,16,Bellegarde,MID,Wolverhampton,Jean-Ricner Bellegarde
645,1,0,24,0,52.0,5,0,11.0,27.0,116,0,0,0,0,0,32.0,1,1,0.14,0.52,0.66,1.01,0,3,1,4,2025-07-20T23:14:22.646229Z,,,643135,0,0.0,,,,,,7,Fer López,MID,Wolverhampton,Fer López González
646,0,0,161,1,126.3,23,0,34.4,153.8,1015,0,0,0,0,0,61.0,4,11,0.63,0.49,1.12,17.31,36,65,34,135,2025-07-20T23:14:22.648953Z,,,448089,4,3.0,,,,,,31,Gomes,MID,Wolverhampton,João Victor Gomes da Silva
647,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.651607Z,0.0,0.0,181284,0,0.0,Has joined Real Sociedad permanently.,2025-08-11T01:21:19.226169Z,,,,0,Guedes,MID,Wolverhampton,Gonçalo Manuel Ganchinho Guedes
648,2,1,128,0,61.3,19,1,40.1,161.0,867,0,0,0,0,0,179.0,2,9,1.55,0.38,1.93,13.36,39,19,21,79,2025-07-20T23:14:22.654254Z,,,433312,0,0.7,,,,,,37,Munetsi,MID,Wolverhampton,Marshall Munetsi
649,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.656952Z,0.0,0.0,476502,0,0.0,Has joined FC Metz on loan for the rest of the season.,2025-07-25T14:53:52.740212Z,,,,0,B.Traore,MID,Wolverhampton,Boubacar Traoré
650,0,0,1,0,0.0,0,0,0.0,0.0,21,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.45,0,1,1,2,2025-07-20T23:14:22.659551Z,,,497606,1,0.3,,,,,,1,Chirewa,MID,Wolverhampton,Tawanda Chirewa
651,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.662227Z,,,596054,0,0.0,,,,,,0,Edozie,MID,Wolverhampton,Tom Edozie
652,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.668998Z,,,593001,0,0.0,,,,,,0,Gonzalez,MID,Wolverhampton,Enso González Medina
653,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.671618Z,0.0,0.0,240299,0,0.0,Signed by CD Tondela,2025-07-23T18:50:21.231185Z,,,,0,Hodge,MID,Wolverhampton,Joe Hodge
654,0,0,63,2,78.7,19,1,35.0,74.4,887,0,0,0,0,0,199.0,0,10,1.73,0.41,2.14,13.61,17,11,1,29,2025-07-20T23:14:22.674347Z,100.0,100.0,247412,2,2.0,,2025-10-03T14:00:09.236895Z,,,,25,Strand Larsen,FWD,Wolverhampton,Jørgen Strand Larsen
655,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.677048Z,0.0,0.0,449988,0,0.0,has joined Borussia Dortmund permanently.,2025-09-02T13:11:07.488555Z,,,,0,Fábio Silva,FWD,Wolverhampton,Fábio Soares Silva
656,0,0,1,0,4.3,0,0,0.7,1.0,14,0,0,0,0,0,2.0,0,0,0.00,0.01,0.01,0.10,1,1,0,2,2025-07-20T23:14:22.679646Z,0.0,0.0,429414,0,0.0,has joined LASK on loan for the rest of the season.,2025-09-08T09:11:55.060395Z,,,,1,Kalajdžić,FWD,Wolverhampton,Saša Kalajdžić
657,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.682282Z,0.0,0.0,589507,0,0.0,Knee injury - Unknown return date,2025-07-21T10:00:05.148649Z,,,,0,Chiwome,FWD,Wolverhampton,Leon Chiwome
658,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.684926Z,,,531363,0,0.0,,,,,,0,Fraser,FWD,Wolverhampton,Nathan Fraser
659,0,0,74,1,49.4,10,1,23.0,113.0,510,0,0,0,0,0,67.0,1,5,1.10,0.07,1.17,11.11,21,23,10,31,2025-07-23T14:06:45.519182Z,,,158534,0,2.0,,,,,,21,Walker-Peters,DEF,West Ham,Kyle Walker-Peters
660,0,1,76,1,18.9,4,0,10.7,80.0,386,0,0,0,0,0,8.0,1,3,0.00,0.12,0.12,2.42,23,14,10,33,2025-07-31T14:17:12.394629Z,,,500040,1,1.0,,,,,,16,Mosquera,DEF,Arsenal,Cristhian Mosquera
661,0,4,143,5,107.2,3,4,57.9,158.6,819,0,0,0,0,0,314.0,2,10,4.45,0.66,5.11,4.56,7,20,2,29,2025-07-31T14:17:14.925887Z,100.0,50.0,224117,0,0.0,,2025-11-01T18:00:08.847750Z,,,,37,Gyökeres,FWD,Arsenal,Viktor Gyökeres
662,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-31T14:17:15.419609Z,100.0,100.0,499300,0,0.0,,2025-08-29T10:30:08.715230Z,,,,0,Aznou,DEF,Everton,Adam Aznou
663,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-31T14:17:15.443788Z,,,86873,0,0.0,,,,,,0,Lecomte,GK,Fulham,Benjamin Lecomte
664,3,3,161,2,237.0,18,1,50.6,160.4,820,0,0,0,0,0,108.0,1,10,1.10,0.75,1.85,12.32,27,35,15,77,2025-07-31T14:17:16.711865Z,0.0,0.0,466525,0,2.7,Head injury - Expected back 06 Dec,2025-11-24T11:30:07.231421Z,,,,44,Stach,MID,Leeds United,Anton Stach
665,0,0,74,2,0.0,17,0,17.3,173.4,720,0,0,0,0,20,0.0,1,8,0.00,0.00,0.00,14.84,9,50,0,0,2025-07-31T14:17:17.216758Z,100.0,100.0,201595,3,2.0,,2025-09-11T17:30:07.176029Z,,,,21,Perri,GK,Leeds United,Lucas Estella Perri
666,1,7,129,3,97.4,11,3,39.9,164.8,687,0,0,0,0,0,145.0,0,8,2.37,0.33,2.70,10.34,18,14,5,37,2025-07-31T14:17:19.726771Z,100.0,75.0,510663,1,1.2,,2025-11-27T10:00:07.363885Z,,,,41,Ekitiké,FWD,Liverpool,Hugo Ekitiké
667,4,4,268,4,287.2,13,1,69.4,353.2,1170,0,0,0,0,0,54.0,4,13,0.37,1.28,1.65,17.12,64,60,24,148,2025-07-31T14:17:20.981529Z,,,84450,5,5.0,,,,,,59,Xhaka,MID,Sunderland,Granit Xhaka
668,0,1,96,1,159.7,11,0,34.7,84.4,647,0,0,0,0,0,104.0,1,8,2.08,0.43,2.51,8.04,14,32,25,71,2025-07-31T14:17:22.758100Z,,,230376,1,0.7,,,,,,21,J.Arias,MID,Wolverhampton,Jhon Arias
669,2,4,130,1,135.0,14,1,38.7,129.6,885,0,0,0,0,0,122.0,1,12,0.53,1.19,1.72,12.61,17,41,14,72,2025-08-01T15:03:05.239003Z,,,456512,1,3.0,,,,,,36,Ndoye,MID,Nottingham Forest,Dan Ndoye
670,0,6,252,4,30.0,13,0,42.1,391.8,1170,0,0,1,0,47,0.0,2,13,0.00,0.03,0.03,17.12,12,128,0,0,2025-08-01T15:03:05.703426Z,,,498016,1,2.0,,,,,,60,Roefs,GK,Sunderland,Robin Roefs
671,0,6,149,1,28.1,8,4,38.3,154.6,493,0,0,0,0,0,204.0,0,5,2.70,0.08,2.78,6.66,5,11,0,16,2025-08-04T14:03:23.130823Z,,,75115,2,5.8,,,,,,36,Wilson,FWD,West Ham,Callum Wilson
672,0,0,5,0,3.3,2,0,3.2,24.0,166,0,0,0,0,0,6.0,2,2,0.00,0.01,0.01,2.51,6,5,2,8,2025-08-04T14:20:54.372169Z,,,551210,0,0.0,,,,,,3,Hato,DEF,Chelsea,Jorrel Hato
673,0,0,3,0,0.0,3,0,1.7,16.6,103,0,0,0,0,2,0.0,0,1,0.00,0.00,0.00,2.81,0,5,0,0,2025-08-05T13:58:48.208588Z,,,225321,2,0.5,,,,,,2,Ramsdale,GK,Newcastle United,Aaron Ramsdale
674,2,9,244,3,64.0,15,2,44.6,287.8,1010,0,0,0,0,0,93.0,3,12,0.66,0.38,1.04,15.88,36,38,58,132,2025-08-05T13:58:50.064192Z,,,154296,1,4.0,,,,,,60,J.Palhinha,MID,Tottenham,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves
675,1,3,123,2,33.9,15,2,26.6,140.4,689,0,0,0,1,0,94.0,0,8,0.94,0.10,1.04,17.36,18,19,19,56,2025-08-07T14:00:48.864975Z,100.0,100.0,503714,1,2.7,,2025-09-14T22:00:08.706775Z,,,,35,Ugochukwu,MID,Burnley,Lesley Ugochukwu
676,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-07T14:00:48.883115Z,0.0,0.0,107265,0,0.0,Knee injury - Unknown return date,2025-10-31T00:00:09.154875Z,,,,0,Gunn,GK,Nottingham Forest,Angus Gunn
677,0,0,46,1,32.1,6,0,14.7,52.2,420,0,0,0,0,0,65.0,0,5,0.38,0.37,0.75,6.82,6,24,15,45,2025-08-08T14:01:26.017501Z,,,485337,0,0.5,,,,,,14,Guessand,MID,Aston Villa,Evann Guessand
678,0,0,19,0,6.2,9,0,5.4,12.6,102,0,0,0,0,0,33.0,0,0,0.07,0.04,0.11,5.62,3,0,2,5,2025-08-11T13:58:22.068059Z,100.0,100.0,440323,1,1.0,,2025-11-17T14:00:08.532872Z,,,,7,Broja,FWD,Burnley,Armando Broja
679,1,5,90,1,97.8,13,2,43.5,122.6,616,0,0,0,0,0,221.0,1,6,1.97,0.16,2.13,10.80,11,13,3,27,2025-08-11T13:58:24.561289Z,0.0,0.0,485711,0,0.3,Knee injury - Expected back 15 Dec,2025-11-08T18:30:09.316829Z,,,,31,Šeško,FWD,Manchester United,Benjamin Sesko
680,0,0,4,0,20.1,2,0,4.9,21.8,125,0,0,0,0,0,7.0,1,2,0.07,0.08,0.15,2.09,6,3,4,10,2025-08-11T13:58:24.585388Z,100.0,100.0,105717,0,0.0,,2025-08-11T13:51:46.232630Z,,,,1,Masuaku,DEF,Sunderland,Arthur Masuaku
681,0,0,27,1,0.0,11,0,8.5,84.8,360,0,0,0,0,9,0.0,0,4,0.00,0.01,0.01,5.44,7,27,0,0,2025-08-11T13:58:25.076426Z,,,467189,0,0.0,,,,,,9,Hermansen,GK,West Ham,Mads Hermansen
682,0,2,116,3,43.1,18,0,24.5,185.0,855,0,0,0,0,0,16.0,1,10,0.02,0.13,0.15,14.19,66,35,14,80,2025-08-13T13:58:53.273270Z,100.0,100.0,242882,1,0.5,,2025-09-13T21:30:08.472990Z,,,,31,Diakité,DEF,Bournemouth,Bafodé Diakité
683,0,4,139,2,22.0,14,2,40.2,251.0,812,0,0,0,0,0,128.0,1,9,1.17,0.34,1.51,13.44,71,41,11,82,2025-08-13T13:58:54.541636Z,,,465642,16,6.0,,,,,,46,Thiaw,DEF,Newcastle United,Malick Thiaw
684,1,4,141,3,38.9,8,1,36.1,240.6,757,0,0,0,0,0,81.0,2,8,0.58,0.35,0.93,10.96,68,26,13,81,2025-08-13T13:58:54.561559Z,100.0,100.0,201895,0,0.0,,2025-10-23T13:30:08.702646Z,,,,45,Alderete,DEF,Sunderland,Omar Alderete
685,1,0,18,0,58.8,9,0,13.2,53.0,312,0,0,0,0,0,19.0,1,4,0.05,0.72,0.77,5.71,11,9,3,14,2025-08-13T13:58:55.114073Z,,,497949,1,0.7,,,,,,10,Møller Wolfe,DEF,Wolverhampton,David Møller Wolfe
686,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-15T22:17:56.944994Z,,,606774,0,0.0,,,,,,0,Rees-Dottin,MID,Bournemouth,Remy Rees-Dottin
687,0,0,43,0,34.0,2,1,10.4,44.2,42,0,0,0,0,0,25.0,0,0,0.37,0.12,0.49,1.34,0,2,1,3,2025-08-15T22:17:57.591067Z,,,611922,0,0.2,,,,,,10,Ngumoha,MID,Liverpool,Rio Ngumoha
688,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-16T19:55:43.689805Z,,,481283,0,0.0,,,,,,0,Wright,GK,Aston Villa,James Wright
689,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-16T19:55:44.306042Z,,,623110,0,0.0,,,,,,0,Seung soo,MID,Newcastle United,Seung-Soo Park
690,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-17T18:39:34.944417Z,100.0,100.0,590014,0,0.0,,2025-11-05T22:30:08.408448Z,,,,0,Cardines,MID,Crystal Palace,Rio Cardines
691,1,4,93,2,112.2,11,2,42.7,97.8,678,0,0,0,0,0,224.0,0,7,2.22,0.46,2.68,8.52,6,14,4,24,2025-08-18T14:08:09.754885Z,100.0,100.0,177815,7,3.0,,2025-11-03T09:30:09.059059Z,,,,33,Calvert-Lewin,FWD,Leeds United,Dominic Calvert-Lewin
692,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-18T14:08:11.135969Z,0.0,0.0,647681,0,0.0,Knee injury - Expected back 01 Sep,2025-09-24T06:00:06.281394Z,,,,0,Leoni,DEF,Liverpool,Giovanni Leoni
693,3,1,74,0,136.8,3,0,29.6,68.8,202,0,0,0,0,0,93.0,0,0,0.92,0.87,1.79,5.51,0,15,3,18,2025-08-18T14:08:12.898792Z,,,503301,1,4.3,,,,,,18,Hutchinson,MID,Nottingham Forest,Omari Hutchinson
694,1,5,187,3,92.8,11,1,42.8,270.2,990,0,0,0,0,0,65.0,2,11,0.56,0.82,1.38,15.56,82,42,32,114,2025-08-18T14:08:12.921338Z,,,200834,0,2.2,,,,,,55,Mukiele,DEF,Sunderland,Nordi Mukiele
695,0,0,17,0,17.7,3,0,4.3,3.8,81,0,0,0,0,0,22.0,0,0,0.35,0.02,0.37,1.57,1,3,1,5,2025-08-19T13:53:16.789394Z,,,465680,1,0.3,,,,,,7,Kalimuendo,FWD,Nottingham Forest,Arnaud Kalimuendo
696,0,0,29,0,128.9,18,0,29.5,140.6,697,0,0,0,0,0,26.0,0,6,0.26,0.27,0.53,11.45,39,30,12,51,2025-08-19T13:53:17.501477Z,,,523705,2,2.0,,,,,,17,Tchatchoua,DEF,Wolverhampton,Jackson Tchatchoua
697,0,0,69,0,68.7,8,1,25.3,96.6,309,0,0,0,0,0,88.0,0,2,0.94,0.22,1.16,5.85,9,22,15,46,2025-08-21T13:59:13.525532Z,,,489888,7,2.2,,,,,,16,Adli,MID,Bournemouth,Amine Adli
698,1,3,111,1,79.7,14,2,33.8,128.8,602,0,0,0,0,0,129.0,2,8,1.36,0.52,1.88,10.45,10,28,12,50,2025-08-21T13:59:15.748135Z,100.0,100.0,435997,1,1.7,,2025-10-17T00:30:11.157914Z,,,,32,Okafor,MID,Leeds United,Noah Okafor
699,1,0,40,0,46.5,5,0,8.0,23.2,185,0,0,0,0,0,10.0,1,4,0.02,0.48,0.50,2.26,3,9,4,16,2025-08-22T13:49:03.154851Z,0.0,0.0,230046,0,0.0,Hamstring injury - Unknown return date,2025-11-01T18:30:08.443766Z,,,,7,Douglas Luiz,MID,Nottingham Forest,Douglas Luiz Soares de Paulo
700,1,0,13,0,0.8,0,0,2.8,1.0,27,0,0,0,0,0,26.0,0,0,0.14,0.02,0.16,0.12,0,1,2,3,2025-08-23T19:51:43.766284Z,,,616077,0,0.0,,,,,,5,Dowman,MID,Arsenal,Max Dowman
701,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-23T19:51:43.945984Z,0.0,0.0,569577,0,0.0,has joined Annecy on loan for the rest of the season.,2025-09-22T21:15:59.825051Z,,,,0,Rowe,DEF,Aston Villa,Triston Rowe
702,0,0,3,0,0.3,1,0,0.0,0.0,16,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.90,0,1,0,1,2025-08-23T19:51:45.080234Z,,,645618,0,0.0,,,,,,1,Burrowes,MID,Aston Villa,Bradley Burrowes
703,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-23T19:51:45.110910Z,,,564505,0,0.0,,,,,,0,Proctor,GK,Aston Villa,Sam Proctor
704,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-24T18:38:06.236207Z,0.0,0.0,461446,0,0.0,has joined Stockport County on loan for the rest of the season.,2025-09-02T12:26:54.674165Z,,,,0,Onyango,MID,Everton,Tyler Onyango
705,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-24T18:38:06.408733Z,,,491745,0,0.0,,,,,,0,Campbell,DEF,Everton,Elijah Campbell
706,0,0,13,0,12.4,1,0,2.5,10.0,72,0,0,0,0,0,4.0,1,1,0.00,0.01,0.01,1.64,2,5,3,10,2025-08-26T14:00:37.201331Z,,,496661,1,0.2,,,,,,4,Dibling,MID,Everton,Tyler Dibling
707,0,0,18,0,1.5,3,0,3.6,31.2,145,0,0,0,0,0,4.0,1,1,0.00,0.00,0.00,3.72,14,9,1,15,2025-08-26T14:00:37.414136Z,,,220627,1,0.3,,,,,,5,Justin,DEF,Leeds United,James Justin
708,1,2,159,1,213.0,14,1,43.9,183.4,805,0,0,0,0,0,41.0,1,10,0.51,0.84,1.35,12.94,22,34,24,80,2025-08-29T16:21:31.568246Z,,,551226,2,3.5,,,,,,34,M.Fernandes,MID,West Ham,Mateus Gonçalo Espanha Fernandes
709,1,0,68,0,75.5,19,1,41.8,226.0,794,1,0,0,0,0,116.0,1,9,1.56,1.02,2.58,12.01,55,25,10,65,2025-08-29T16:21:33.048754Z,75.0,,431248,0,0.7,Knock - 75% chance of playing,2025-11-30T22:30:09.864078Z,,,,18,Krejčí,DEF,Wolverhampton,Ladislav Krejcí
710,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-31T21:04:15.121282Z,,,646243,0,0.0,,,,,,0,Harriman-Annous,MID,Arsenal,Andre Harriman-Annous
711,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-08-31T21:04:15.321325Z,,,534836,0,0.0,,,,,,0,Patterson,DEF,Aston Villa,Travis Patterson
712,0,1,100,4,232.3,6,1,46.6,105.0,686,0,0,0,0,0,131.0,3,9,1.69,1.81,3.50,9.36,6,36,13,55,2025-08-31T21:04:17.779117Z,100.0,100.0,488024,2,3.7,,2025-09-20T23:30:07.351615Z,,,,25,Yeremy,MID,Crystal Palace,Yéremy Pino Santos
713,0,0,9,0,0.4,0,0,0.4,3.0,21,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.64,1,0,0,1,2025-09-01T14:17:49.128706Z,100.0,100.0,184667,0,0.0,,2025-09-18T04:00:08.433120Z,,,,3,Lindelöf,DEF,Aston Villa,Victor Lindelöf
714,0,0,48,1,41.9,10,0,13.3,67.2,454,0,0,0,0,0,24.0,4,5,0.08,0.17,0.25,8.16,15,20,11,26,2025-09-01T14:17:50.713305Z,,,551483,0,0.2,,,,,,9,A.Jimenez,DEF,Bournemouth,Álex Jiménez Sánchez
715,1,7,173,4,88.0,10,5,52.2,199.2,786,0,0,0,0,0,231.0,0,10,4.23,0.37,4.60,11.30,11,19,7,37,2025-09-01T14:17:53.354366Z,,,470313,7,3.8,,,,,,49,Woltemade,FWD,Newcastle United,Nick Woltemade
716,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-09-01T14:17:53.498272Z,,,221389,0,0.0,,,,,,0,John,GK,Nottingham Forest,John Victor Maciel Furtado
717,0,0,82,1,50.9,12,2,29.3,157.2,609,0,0,0,0,0,84.0,0,6,1.26,0.16,1.42,10.29,26,18,14,40,2025-09-01T14:17:54.897994Z,,,500151,1,5.0,,,,,,25,Savona,DEF,Nottingham Forest,Nicolò Savona
718,1,0,85,2,114.8,8,0,25.3,78.2,605,0,0,0,0,0,60.0,2,6,0.47,0.68,1.15,8.84,9,34,13,56,2025-09-01T14:17:57.517375Z,,,493362,1,1.3,,,,,,22,Xavi,MID,Tottenham,Xavi Simons
719,0,0,33,0,19.0,5,0,6.1,42.4,256,0,0,0,0,0,0.0,2,3,0.00,0.02,0.02,4.72,7,12,10,29,2025-09-01T14:17:59.457352Z,,,564940,1,0.5,,,,,,7,S.Magassa,MID,West Ham,Soungoutou Magassa
720,0,0,26,0,3.5,2,0,3.1,26.2,203,0,0,0,0,0,2.0,1,2,0.00,0.44,0.44,1.27,9,11,3,12,2025-09-02T15:08:23.218243Z,100.0,100.0,448104,1,1.0,,2025-09-24T06:00:06.296709Z,,,,5,Hincapie,DEF,Arsenal,Piero Hincapié
721,1,0,155,2,82.6,17,0,30.7,191.0,814,0,0,0,0,0,31.0,1,9,0.48,0.12,0.60,18.78,40,38,43,121,2025-09-02T15:08:25.295495Z,,,216055,5,3.7,,,,,,35,Florentino,MID,Burnley,Florentino Ibrain Morris Luís
722,0,0,48,1,12.1,5,0,9.0,72.2,275,0,0,0,0,0,6.0,0,3,0.00,0.18,0.18,2.91,24,9,5,29,2025-09-02T15:08:26.760434Z,,,620487,0,0.5,,,,,,13,Milosavljević,DEF,Bournemouth,Veljko Milosavljevic
